sample_id,filename,split,source,sample_type,x,y,valid_pixels,change_pixels,ignore_pixels,valid_ratio,change_ratio,label_values
jrc_tmf_2020_2023_se_asia_papua_01_stable_006656_006656,jrc_tmf_2020_2023_se_asia_papua_01_stable_006656_006656.png,train,jrc_tmf_2020_2023_se_asia_papua_01_stable,positive,6656,6656,60226,1085,5310,0.918975830078125,0.01801547504400093,0|1|255
jrc_tmf_2020_2023_se_asia_papua_01_stable_006656_006912,jrc_tmf_2020_2023_se_asia_papua_01_stable_006656_006912.png,train,jrc_tmf_2020_2023_se_asia_papua_01_stable,positive,6912,6656,61343,985,4193,0.9360198974609375,0.01605725184617642,0|1|255
jrc_tmf_2020_2023_se_asia_papua_01_stable_006912_001536,jrc_tmf_2020_2023_se_asia_papua_01_stable_006912_001536.png,train,jrc_tmf_2020_2023_se_asia_papua_01_stable,positive,1536,6912,65168,132,368,0.994384765625,0.002025534004419347,0|1|255
jrc_tmf_2020_2023_se_asia_papua_01_stable_006912_001792,jrc_tmf_2020_2023_se_asia_papua_01_stable_006912_001792.png,train,jrc_tmf_2020_2023_se_asia_papua_01_stable,positive,1792,6912,65291,224,245,0.9962615966796875,0.0034307944433382854,0|1|255
jrc_tmf_2020_2023_se_asia_papua_01_stable_006912_002048,jrc_tmf_2020_2023_se_asia_papua_01_stable_006912_002048.png,train,jrc_tmf_2020_2023_se_asia_papua_01_stable,positive,2048,6912,65475,368,61,0.9990692138671875,0.005620465826651394,0|1|255
jrc_tmf_2020_2023_se_asia_papua_01_stable_006912_002304,jrc_tmf_2020_2023_se_asia_papua_01_stable_006912_002304.png,train,jrc_tmf_2020_2023_se_asia_papua_01_stable,positive,2304,6912,64791,572,745,0.9886322021484375,0.008828386658640861,0|1|255
jrc_tmf_2020_2023_se_asia_papua_01_stable_006912_002560,jrc_tmf_2020_2023_se_asia_papua_01_stable_006912_002560.png,train,jrc_tmf_2020_2023_se_asia_papua_01_stable,positive,2560,6912,62265,603,3271,0.9500885009765625,0.009684413394362804,0|1|255
jrc_tmf_2020_2023_se_asia_papua_01_stable_006912_002816,jrc_tmf_2020_2023_se_asia_papua_01_stable_006912_002816.png,train,jrc_tmf_2020_2023_se_asia_papua_01_stable,positive,2816,6912,64619,567,917,0.9860076904296875,0.008774509045327226,0|1|255
jrc_tmf_2020_2023_se_asia_papua_01_stable_006912_003072,jrc_tmf_2020_2023_se_asia_papua_01_stable_006912_003072.png,val,jrc_tmf_2020_2023_se_asia_papua_01_stable,positive,3072,6912,63353,772,2183,0.9666900634765625,0.012185689706880495,0|1|255
jrc_tmf_2020_2023_se_asia_papua_01_stable_006912_003328,jrc_tmf_2020_2023_se_asia_papua_01_stable_006912_003328.png,val,jrc_tmf_2020_2023_se_asia_papua_01_stable,positive,3328,6912,55958,681,9578,0.853851318359375,0.012169841666964509,0|1|255
jrc_tmf_2020_2023_se_asia_papua_01_stable_006912_003584,jrc_tmf_2020_2023_se_asia_papua_01_stable_006912_003584.png,val,jrc_tmf_2020_2023_se_asia_papua_01_stable,positive,3584,6912,59261,557,6275,0.9042510986328125,0.00939909890146977,0|1|255
jrc_tmf_2020_2023_se_asia_papua_01_stable_006912_003840,jrc_tmf_2020_2023_se_asia_papua_01_stable_006912_003840.png,val,jrc_tmf_2020_2023_se_asia_papua_01_stable,positive,3840,6912,62171,694,3365,0.9486541748046875,0.011162760772707532,0|1|255
jrc_tmf_2020_2023_se_asia_papua_01_stable_006912_004096,jrc_tmf_2020_2023_se_asia_papua_01_stable_006912_004096.png,train,jrc_tmf_2020_2023_se_asia_papua_01_stable,positive,4096,6912,58843,828,6693,0.8978729248046875,0.014071342385670343,0|1|255
jrc_tmf_2020_2023_se_asia_papua_01_stable_006912_004608,jrc_tmf_2020_2023_se_asia_papua_01_stable_006912_004608.png,train,jrc_tmf_2020_2023_se_asia_papua_01_stable,positive,4608,6912,58822,1484,6714,0.897552490234375,0.025228655945054572,0|1|255
jrc_tmf_2020_2023_se_asia_papua_01_stable_006912_004864,jrc_tmf_2020_2023_se_asia_papua_01_stable_006912_004864.png,train,jrc_tmf_2020_2023_se_asia_papua_01_stable,positive,4864,6912,61897,1970,3639,0.9444732666015625,0.03182706754770021,0|1|255
jrc_tmf_2020_2023_se_asia_papua_01_stable_006912_006656,jrc_tmf_2020_2023_se_asia_papua_01_stable_006912_006656.png,train,jrc_tmf_2020_2023_se_asia_papua_01_stable,positive,6656,6912,58036,899,7500,0.88555908203125,0.015490385278103246,0|1|255
jrc_tmf_2020_2023_se_asia_papua_01_stable_007168_002048,jrc_tmf_2020_2023_se_asia_papua_01_stable_007168_002048.png,val,jrc_tmf_2020_2023_se_asia_papua_01_stable,positive,2048,7168,65148,166,388,0.99407958984375,0.0025480444526309325,0|1|255
jrc_tmf_2020_2023_se_asia_papua_01_stable_007168_002304,jrc_tmf_2020_2023_se_asia_papua_01_stable_007168_002304.png,val,jrc_tmf_2020_2023_se_asia_papua_01_stable,positive,2304,7168,65196,241,340,0.99481201171875,0.00369654580035585,0|1|255
jrc_tmf_2020_2023_se_asia_papua_01_stable_007168_002560,jrc_tmf_2020_2023_se_asia_papua_01_stable_007168_002560.png,val,jrc_tmf_2020_2023_se_asia_papua_01_stable,positive,2560,7168,65368,240,168,0.9974365234375,0.0036715212336311345,0|1|255
jrc_tmf_2020_2023_se_asia_papua_01_stable_007168_002816,jrc_tmf_2020_2023_se_asia_papua_01_stable_007168_002816.png,val,jrc_tmf_2020_2023_se_asia_papua_01_stable,positive,2816,7168,64827,487,709,0.9891815185546875,0.0075123019729433724,0|1|255
jrc_tmf_2020_2023_se_asia_papua_01_stable_007168_003328,jrc_tmf_2020_2023_se_asia_papua_01_stable_007168_003328.png,train,jrc_tmf_2020_2023_se_asia_papua_01_stable,positive,3328,7168,63028,365,2508,0.96173095703125,0.005791076981658945,0|1|255
jrc_tmf_2020_2023_se_asia_papua_01_stable_007168_003584,jrc_tmf_2020_2023_se_asia_papua_01_stable_007168_003584.png,train,jrc_tmf_2020_2023_se_asia_papua_01_stable,positive,3584,7168,60973,316,4563,0.9303741455078125,0.005182621816213734,0|1|255
jrc_tmf_2020_2023_se_asia_papua_01_stable_007168_003840,jrc_tmf_2020_2023_se_asia_papua_01_stable_007168_003840.png,train,jrc_tmf_2020_2023_se_asia_papua_01_stable,positive,3840,7168,58231,364,7305,0.8885345458984375,0.006250965980319761,0|1|255
jrc_tmf_2020_2023_se_asia_papua_01_stable_007168_004096,jrc_tmf_2020_2023_se_asia_papua_01_stable_007168_004096.png,val,jrc_tmf_2020_2023_se_asia_papua_01_stable,positive,4096,7168,65009,325,527,0.9919586181640625,0.004999307788152409,0|1|255
jrc_tmf_2020_2023_se_asia_papua_01_stable_007168_004352,jrc_tmf_2020_2023_se_asia_papua_01_stable_007168_004352.png,val,jrc_tmf_2020_2023_se_asia_papua_01_stable,positive,4352,7168,62461,638,3075,0.9530792236328125,0.010214373769232002,0|1|255
jrc_tmf_2020_2023_se_asia_papua_01_stable_007168_004608,jrc_tmf_2020_2023_se_asia_papua_01_stable_007168_004608.png,val,jrc_tmf_2020_2023_se_asia_papua_01_stable,positive,4608,7168,59915,980,5621,0.9142303466796875,0.01635650504881916,0|1|255
jrc_tmf_2020_2023_se_asia_papua_01_stable_007168_004864,jrc_tmf_2020_2023_se_asia_papua_01_stable_007168_004864.png,val,jrc_tmf_2020_2023_se_asia_papua_01_stable,positive,4864,7168,62802,1689,2734,0.958282470703125,0.026894047960256042,0|1|255
jrc_tmf_2020_2023_se_asia_papua_01_stable_007168_005120,jrc_tmf_2020_2023_se_asia_papua_01_stable_007168_005120.png,train,jrc_tmf_2020_2023_se_asia_papua_01_stable,positive,5120,7168,61118,1848,4418,0.932586669921875,0.03023659151150234,0|1|255
jrc_tmf_2020_2023_se_asia_papua_01_stable_007168_005888,jrc_tmf_2020_2023_se_asia_papua_01_stable_007168_005888.png,train,jrc_tmf_2020_2023_se_asia_papua_01_stable,positive,5888,7168,55451,1313,10085,0.8461151123046875,0.023678563055670773,0|1|255
jrc_tmf_2020_2023_se_asia_papua_01_stable_007168_006400,jrc_tmf_2020_2023_se_asia_papua_01_stable_007168_006400.png,train,jrc_tmf_2020_2023_se_asia_papua_01_stable,positive,6400,7168,53817,1471,11719,0.8211822509765625,0.027333370496311574,0|1|255
jrc_tmf_2020_2023_se_asia_papua_01_stable_007168_006912,jrc_tmf_2020_2023_se_asia_papua_01_stable_007168_006912.png,train,jrc_tmf_2020_2023_se_asia_papua_01_stable,positive,6912,7168,53743,1637,11793,0.8200531005859375,0.030459780808663454,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_000000_005632,jrc_tmf_2020_2023_se_asia_sumatra_01_000000_005632.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,negative,5632,0,65532,0,4,0.99993896484375,0.0,0|255
jrc_tmf_2020_2023_se_asia_sumatra_01_000000_006144,jrc_tmf_2020_2023_se_asia_sumatra_01_000000_006144.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,negative,6144,0,65442,0,94,0.998565673828125,0.0,0|255
jrc_tmf_2020_2023_se_asia_sumatra_01_000000_006400,jrc_tmf_2020_2023_se_asia_sumatra_01_000000_006400.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,negative,6400,0,65514,0,22,0.999664306640625,0.0,0|255
jrc_tmf_2020_2023_se_asia_sumatra_01_000256_005376,jrc_tmf_2020_2023_se_asia_sumatra_01_000256_005376.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,negative,5376,256,65536,0,0,1.0,0.0,0
jrc_tmf_2020_2023_se_asia_sumatra_01_001280_000000,jrc_tmf_2020_2023_se_asia_sumatra_01_001280_000000.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,0,1280,58561,11752,6975,0.8935699462890625,0.20067963320298493,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_001280_005376,jrc_tmf_2020_2023_se_asia_sumatra_01_001280_005376.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,5376,1280,64930,1195,606,0.990753173828125,0.018404435545972587,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_001536_006912,jrc_tmf_2020_2023_se_asia_sumatra_01_001536_006912.png,test,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,6912,1536,59356,155,6180,0.90570068359375,0.0026113619516139903,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_001792_005888,jrc_tmf_2020_2023_se_asia_sumatra_01_001792_005888.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,5888,1792,63264,184,2272,0.96533203125,0.0029084471421345474,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_002048_006144,jrc_tmf_2020_2023_se_asia_sumatra_01_002048_006144.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,6144,2048,56062,257,9474,0.855438232421875,0.004584210338553744,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_002560_000000,jrc_tmf_2020_2023_se_asia_sumatra_01_002560_000000.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,0,2560,64998,277,538,0.991790771484375,0.004261669589833534,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_002560_000512,jrc_tmf_2020_2023_se_asia_sumatra_01_002560_000512.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,512,2560,59838,3749,5698,0.913055419921875,0.0626524950700224,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_002560_005632,jrc_tmf_2020_2023_se_asia_sumatra_01_002560_005632.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,negative,5632,2560,65536,0,0,1.0,0.0,0
jrc_tmf_2020_2023_se_asia_sumatra_01_002816_000000,jrc_tmf_2020_2023_se_asia_sumatra_01_002816_000000.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,0,2816,65064,303,472,0.9927978515625,0.00465695315381778,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_002816_000512,jrc_tmf_2020_2023_se_asia_sumatra_01_002816_000512.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,512,2816,63972,442,1564,0.97613525390625,0.006909272806852998,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_002816_003584,jrc_tmf_2020_2023_se_asia_sumatra_01_002816_003584.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,3584,2816,54381,10766,11155,0.8297882080078125,0.19797355694084331,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_002816_005632,jrc_tmf_2020_2023_se_asia_sumatra_01_002816_005632.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,5632,2816,63170,196,2366,0.963897705078125,0.003102738641760329,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_003072_000000,jrc_tmf_2020_2023_se_asia_sumatra_01_003072_000000.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,negative,0,3072,65530,0,6,0.999908447265625,0.0,0|255
jrc_tmf_2020_2023_se_asia_sumatra_01_003072_000512,jrc_tmf_2020_2023_se_asia_sumatra_01_003072_000512.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,512,3072,64184,183,1352,0.9793701171875,0.0028511778636420293,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_003328_000768,jrc_tmf_2020_2023_se_asia_sumatra_01_003328_000768.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,768,3328,58418,1053,7118,0.891387939453125,0.018025266185079943,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_003584_000000,jrc_tmf_2020_2023_se_asia_sumatra_01_003584_000000.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,0,3584,65395,622,141,0.9978485107421875,0.009511430537502866,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_003584_000256,jrc_tmf_2020_2023_se_asia_sumatra_01_003584_000256.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,256,3584,65139,961,397,0.9939422607421875,0.01475306651928952,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_003584_000512,jrc_tmf_2020_2023_se_asia_sumatra_01_003584_000512.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,512,3584,65530,1079,6,0.999908447265625,0.01646574088203876,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_003584_000768,jrc_tmf_2020_2023_se_asia_sumatra_01_003584_000768.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,768,3584,56861,4730,8675,0.8676300048828125,0.0831853115492165,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_003840_000000,jrc_tmf_2020_2023_se_asia_sumatra_01_003840_000000.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,0,3840,61359,1056,4177,0.9362640380859375,0.017210189214296193,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_003840_000256,jrc_tmf_2020_2023_se_asia_sumatra_01_003840_000256.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,256,3840,64500,822,1036,0.98419189453125,0.012744186046511627,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_003840_000768,jrc_tmf_2020_2023_se_asia_sumatra_01_003840_000768.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,768,3840,63075,3975,2461,0.9624481201171875,0.06302021403091558,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_004096_000000,jrc_tmf_2020_2023_se_asia_sumatra_01_004096_000000.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,0,4096,64598,262,938,0.985687255859375,0.00405585312238769,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_004096_000256,jrc_tmf_2020_2023_se_asia_sumatra_01_004096_000256.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,256,4096,62832,996,2704,0.958740234375,0.01585179526355997,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_004096_000512,jrc_tmf_2020_2023_se_asia_sumatra_01_004096_000512.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,512,4096,62245,2149,3291,0.9497833251953125,0.03452486143465339,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_004096_000768,jrc_tmf_2020_2023_se_asia_sumatra_01_004096_000768.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,768,4096,60785,3527,4751,0.9275054931640625,0.05802418359792712,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_004096_001024,jrc_tmf_2020_2023_se_asia_sumatra_01_004096_001024.png,test,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,1024,4096,58542,2723,6994,0.893280029296875,0.04651361415735711,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_004352_000000,jrc_tmf_2020_2023_se_asia_sumatra_01_004352_000000.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,0,4352,60391,1238,5145,0.9214935302734375,0.02049974333923929,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_004352_000256,jrc_tmf_2020_2023_se_asia_sumatra_01_004352_000256.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,256,4352,61832,897,3704,0.9434814453125,0.014507051364989003,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_004352_000512,jrc_tmf_2020_2023_se_asia_sumatra_01_004352_000512.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,512,4352,61870,1730,3666,0.944061279296875,0.02796185550347503,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_004352_001280,jrc_tmf_2020_2023_se_asia_sumatra_01_004352_001280.png,test,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,1280,4352,61248,2741,4288,0.9345703125,0.04475248171368861,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_004608_000000,jrc_tmf_2020_2023_se_asia_sumatra_01_004608_000000.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,0,4608,53802,2714,11734,0.820953369140625,0.05044422140440876,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_004608_000256,jrc_tmf_2020_2023_se_asia_sumatra_01_004608_000256.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,256,4608,59295,1760,6241,0.9047698974609375,0.029682097984653006,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_004608_001792,jrc_tmf_2020_2023_se_asia_sumatra_01_004608_001792.png,test,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,1792,4608,53377,4320,12159,0.8144683837890625,0.08093373550405605,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_004608_004864,jrc_tmf_2020_2023_se_asia_sumatra_01_004608_004864.png,val,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,4864,4608,64934,5186,602,0.990814208984375,0.07986570979764068,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_004608_005120,jrc_tmf_2020_2023_se_asia_sumatra_01_004608_005120.png,val,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,5120,4608,64075,1796,1461,0.9777069091796875,0.028029652750682792,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_004608_005376,jrc_tmf_2020_2023_se_asia_sumatra_01_004608_005376.png,val,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,5376,4608,57796,4968,7740,0.88189697265625,0.0859575057097377,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_004864_000000,jrc_tmf_2020_2023_se_asia_sumatra_01_004864_000000.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,0,4864,58426,1943,7110,0.891510009765625,0.03325574230650738,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_004864_000256,jrc_tmf_2020_2023_se_asia_sumatra_01_004864_000256.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,256,4864,59886,2383,5650,0.913787841796875,0.03979227198343519,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_004864_000512,jrc_tmf_2020_2023_se_asia_sumatra_01_004864_000512.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,512,4864,63760,2105,1776,0.972900390625,0.033014429109159346,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_004864_000768,jrc_tmf_2020_2023_se_asia_sumatra_01_004864_000768.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,768,4864,63237,2685,2299,0.9649200439453125,0.04245931970207315,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_004864_004864,jrc_tmf_2020_2023_se_asia_sumatra_01_004864_004864.png,val,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,4864,4864,62649,7520,2887,0.9559478759765625,0.12003383932704433,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_004864_005120,jrc_tmf_2020_2023_se_asia_sumatra_01_004864_005120.png,val,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,5120,4864,65445,289,91,0.9986114501953125,0.004415921766368707,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_004864_005376,jrc_tmf_2020_2023_se_asia_sumatra_01_004864_005376.png,val,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,5376,4864,65433,602,103,0.9984283447265625,0.00920025063805725,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_005120_000000,jrc_tmf_2020_2023_se_asia_sumatra_01_005120_000000.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,0,5120,64992,860,544,0.99169921875,0.013232397833579518,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_005120_000256,jrc_tmf_2020_2023_se_asia_sumatra_01_005120_000256.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,256,5120,65418,272,118,0.998199462890625,0.004157877036901158,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_005120_000512,jrc_tmf_2020_2023_se_asia_sumatra_01_005120_000512.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,512,5120,62362,1323,3174,0.951568603515625,0.021214842371957282,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_005120_000768,jrc_tmf_2020_2023_se_asia_sumatra_01_005120_000768.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,768,5120,63567,2723,1969,0.9699554443359375,0.04283669199427376,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_005120_001024,jrc_tmf_2020_2023_se_asia_sumatra_01_005120_001024.png,val,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,1024,5120,57035,10167,8501,0.8702850341796875,0.17825896379416148,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_005120_001792,jrc_tmf_2020_2023_se_asia_sumatra_01_005120_001792.png,val,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,1792,5120,56830,1840,8706,0.867156982421875,0.032377265528770016,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_005120_004864,jrc_tmf_2020_2023_se_asia_sumatra_01_005120_004864.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,4864,5120,64769,5621,767,0.9882965087890625,0.0867853448408961,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_005120_005120,jrc_tmf_2020_2023_se_asia_sumatra_01_005120_005120.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,5120,5120,65536,1475,0,1.0,0.0225067138671875,0|1
jrc_tmf_2020_2023_se_asia_sumatra_01_005120_005376,jrc_tmf_2020_2023_se_asia_sumatra_01_005120_005376.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,5376,5120,65485,403,51,0.9992218017578125,0.006154081087271894,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_005376_000512,jrc_tmf_2020_2023_se_asia_sumatra_01_005376_000512.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,512,5376,64228,820,1308,0.98004150390625,0.012767017500155695,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_005376_000768,jrc_tmf_2020_2023_se_asia_sumatra_01_005376_000768.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,768,5376,60393,4282,5143,0.9215240478515625,0.07090225688407598,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_005376_004864,jrc_tmf_2020_2023_se_asia_sumatra_01_005376_004864.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,4864,5376,65083,4189,453,0.9930877685546875,0.06436396601263003,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_005376_005632,jrc_tmf_2020_2023_se_asia_sumatra_01_005376_005632.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,5632,5376,62463,1088,3073,0.9531097412109375,0.01741831164049117,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_005632_000512,jrc_tmf_2020_2023_se_asia_sumatra_01_005632_000512.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,512,5632,65316,327,220,0.99664306640625,0.00500643027742054,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_005632_000768,jrc_tmf_2020_2023_se_asia_sumatra_01_005632_000768.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,768,5632,60294,2708,5242,0.920013427734375,0.0449132583673334,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_005632_001024,jrc_tmf_2020_2023_se_asia_sumatra_01_005632_001024.png,val,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,1024,5632,60743,2580,4793,0.9268646240234375,0.04247402992937458,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_005632_005376,jrc_tmf_2020_2023_se_asia_sumatra_01_005632_005376.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,negative,5376,5632,65536,0,0,1.0,0.0,0
jrc_tmf_2020_2023_se_asia_sumatra_01_005632_005632,jrc_tmf_2020_2023_se_asia_sumatra_01_005632_005632.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,5632,5632,65481,1090,55,0.9991607666015625,0.01664604999923642,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_005632_006400,jrc_tmf_2020_2023_se_asia_sumatra_01_005632_006400.png,test,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,6400,5632,56512,1648,9024,0.8623046875,0.029161947904869763,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_005888_000768,jrc_tmf_2020_2023_se_asia_sumatra_01_005888_000768.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,768,5888,64749,1859,787,0.9879913330078125,0.02871086812151539,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_005888_001024,jrc_tmf_2020_2023_se_asia_sumatra_01_005888_001024.png,val,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,1024,5888,57982,567,7554,0.884735107421875,0.009778896899037633,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_005888_001280,jrc_tmf_2020_2023_se_asia_sumatra_01_005888_001280.png,val,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,1280,5888,57276,1502,8260,0.87396240234375,0.02622389831692157,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_005888_003584,jrc_tmf_2020_2023_se_asia_sumatra_01_005888_003584.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,3584,5888,54625,4756,10911,0.8335113525390625,0.08706636155606408,0|1|255
jrc_tmf_2020_2023_se_asia_sumatra_01_005888_003840,jrc_tmf_2020_2023_se_asia_sumatra_01_005888_003840.png,train,jrc_tmf_2020_2023_se_asia_sumatra_01,positive,3840,5888,55596,4043,9940,0.84832763671875,0.07272105906899777,0|1|255
