audit_id,sample_id,split,sample_type,source,roi,x,y,valid_ratio,change_ratio,change_pixels,valid_pixels,valid_band,change_band,A_path,B_path,label_path,contact_sheet_path,audit_status,visual_quality,label_alignment,cloud_shadow_issue,water_issue,boundary_confidence,reviewer,review_date,notes
audit_0121,jrc_tmf_2020_2023_amazon_peru_02_stable_007168_003328,test,positive,jrc_tmf_2020_2023_amazon_peru_02_stable,amazon_peru_02_stable,3328,7168,0.9939270020,0.0025791397,168,65138,valid_0.99_1.00,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_peru_02_stable_007168_003328.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_peru_02_stable_007168_003328.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_peru_02_stable_007168_003328.png,quality_report/human_audit_contact_sheets/audit_0121_jrc_tmf_2020_2023_amazon_peru_02_stable_007168_003328.png,,,,,,,reviewer1,,
audit_0122,jrc_tmf_2020_2023_se_asia_sumatra_02_stable_004608_002816,test,positive,jrc_tmf_2020_2023_se_asia_sumatra_02_stable,se_asia_sumatra_02_stable,2816,4608,0.8553009033,0.0411931565,2309,56053,valid_0.85_0.95,change_0.02_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_004608_002816.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_004608_002816.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_004608_002816.png,quality_report/human_audit_contact_sheets/audit_0122_jrc_tmf_2020_2023_se_asia_sumatra_02_stable_004608_002816.png,,,,,,,reviewer1,,
audit_0123,jrc_tmf_2020_2023_amazon_brazil_02_stable_004352_001280,test,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,amazon_brazil_02_stable,1280,4352,0.9998626709,0.0026401331,173,65527,valid_0.99_1.00,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_02_stable_004352_001280.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_02_stable_004352_001280.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_02_stable_004352_001280.png,quality_report/human_audit_contact_sheets/audit_0123_jrc_tmf_2020_2023_amazon_brazil_02_stable_004352_001280.png,,,,,,,reviewer1,,
audit_0124,jrc_tmf_2020_2023_amazon_colombia_02_stable_000768_004096,train,negative,jrc_tmf_2020_2023_amazon_colombia_02_stable,amazon_colombia_02_stable,4096,768,1.0000000000,0.0000000000,0,65536,valid_0.99_1.00,change_0,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_colombia_02_stable_000768_004096.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_colombia_02_stable_000768_004096.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_colombia_02_stable_000768_004096.png,quality_report/human_audit_contact_sheets/audit_0124_jrc_tmf_2020_2023_amazon_colombia_02_stable_000768_004096.png,,,,,,,reviewer1,,
audit_0125,jrc_tmf_2020_2023_congo_drc_01_006656_005376,train,negative,jrc_tmf_2020_2023_congo_drc_01,congo_drc_01,5376,6656,1.0000000000,0.0000000000,0,65536,valid_0.99_1.00,change_0,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_congo_drc_01_006656_005376.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_congo_drc_01_006656_005376.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_congo_drc_01_006656_005376.png,quality_report/human_audit_contact_sheets/audit_0125_jrc_tmf_2020_2023_congo_drc_01_006656_005376.png,,,,,,,reviewer1,,
audit_0126,jrc_tmf_2020_2023_amazon_colombia_01_006912_006144,train,negative,jrc_tmf_2020_2023_amazon_colombia_01,amazon_colombia_01,6144,6912,1.0000000000,0.0000000000,0,65536,valid_0.99_1.00,change_0,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_colombia_01_006912_006144.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_colombia_01_006912_006144.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_colombia_01_006912_006144.png,quality_report/human_audit_contact_sheets/audit_0126_jrc_tmf_2020_2023_amazon_colombia_01_006912_006144.png,,,,,,,reviewer1,,
audit_0127,jrc_tmf_2020_2023_amazon_peru_01_006656_002304,train,negative,jrc_tmf_2020_2023_amazon_peru_01,amazon_peru_01,2304,6656,1.0000000000,0.0000000000,0,65536,valid_0.99_1.00,change_0,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_peru_01_006656_002304.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_peru_01_006656_002304.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_peru_01_006656_002304.png,quality_report/human_audit_contact_sheets/audit_0127_jrc_tmf_2020_2023_amazon_peru_01_006656_002304.png,,,,,,,reviewer1,,
audit_0128,jrc_tmf_2020_2023_congo_roc_01_stable_002304_004096,train,negative,jrc_tmf_2020_2023_congo_roc_01_stable,congo_roc_01_stable,4096,2304,1.0000000000,0.0000000000,0,65536,valid_0.99_1.00,change_0,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_congo_roc_01_stable_002304_004096.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_congo_roc_01_stable_002304_004096.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_congo_roc_01_stable_002304_004096.png,quality_report/human_audit_contact_sheets/audit_0128_jrc_tmf_2020_2023_congo_roc_01_stable_002304_004096.png,,,,,,,reviewer1,,
audit_0129,jrc_tmf_2020_2023_amazon_colombia_02_stable_002304_000768,train,negative,jrc_tmf_2020_2023_amazon_colombia_02_stable,amazon_colombia_02_stable,768,2304,1.0000000000,0.0000000000,0,65536,valid_0.99_1.00,change_0,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_colombia_02_stable_002304_000768.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_colombia_02_stable_002304_000768.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_colombia_02_stable_002304_000768.png,quality_report/human_audit_contact_sheets/audit_0129_jrc_tmf_2020_2023_amazon_colombia_02_stable_002304_000768.png,,,,,,,reviewer1,,
audit_0130,jrc_tmf_2020_2023_congo_drc_01_001024_005888,train,negative,jrc_tmf_2020_2023_congo_drc_01,congo_drc_01,5888,1024,1.0000000000,0.0000000000,0,65536,valid_0.99_1.00,change_0,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_congo_drc_01_001024_005888.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_congo_drc_01_001024_005888.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_congo_drc_01_001024_005888.png,quality_report/human_audit_contact_sheets/audit_0130_jrc_tmf_2020_2023_congo_drc_01_001024_005888.png,,,,,,,reviewer1,,
audit_0131,jrc_tmf_2020_2023_congo_roc_01_stable_003072_006912,train,negative,jrc_tmf_2020_2023_congo_roc_01_stable,congo_roc_01_stable,6912,3072,1.0000000000,0.0000000000,0,65536,valid_0.99_1.00,change_0,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_congo_roc_01_stable_003072_006912.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_congo_roc_01_stable_003072_006912.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_congo_roc_01_stable_003072_006912.png,quality_report/human_audit_contact_sheets/audit_0131_jrc_tmf_2020_2023_congo_roc_01_stable_003072_006912.png,,,,,,,reviewer1,,
audit_0132,jrc_tmf_2020_2023_amazon_brazil_01_000512_003584,train,negative,jrc_tmf_2020_2023_amazon_brazil_01,amazon_brazil_01,3584,512,1.0000000000,0.0000000000,0,65536,valid_0.99_1.00,change_0,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_01_000512_003584.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_01_000512_003584.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_01_000512_003584.png,quality_report/human_audit_contact_sheets/audit_0132_jrc_tmf_2020_2023_amazon_brazil_01_000512_003584.png,,,,,,,reviewer1,,
audit_0133,jrc_tmf_2020_2023_amazon_peru_02_stable_003072_001280,train,negative,jrc_tmf_2020_2023_amazon_peru_02_stable,amazon_peru_02_stable,1280,3072,1.0000000000,0.0000000000,0,65536,valid_0.99_1.00,change_0,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_peru_02_stable_003072_001280.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_peru_02_stable_003072_001280.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_peru_02_stable_003072_001280.png,quality_report/human_audit_contact_sheets/audit_0133_jrc_tmf_2020_2023_amazon_peru_02_stable_003072_001280.png,,,,,,,reviewer1,,
audit_0134,jrc_tmf_2020_2023_se_asia_borneo_02_stable_006912_000512,train,negative,jrc_tmf_2020_2023_se_asia_borneo_02_stable,se_asia_borneo_02_stable,512,6912,1.0000000000,0.0000000000,0,65536,valid_0.99_1.00,change_0,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_borneo_02_stable_006912_000512.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_borneo_02_stable_006912_000512.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_borneo_02_stable_006912_000512.png,quality_report/human_audit_contact_sheets/audit_0134_jrc_tmf_2020_2023_se_asia_borneo_02_stable_006912_000512.png,,,,,,,reviewer1,,
audit_0135,jrc_tmf_2020_2023_amazon_peru_02_stable_000512_000256,train,negative,jrc_tmf_2020_2023_amazon_peru_02_stable,amazon_peru_02_stable,256,512,1.0000000000,0.0000000000,0,65536,valid_0.99_1.00,change_0,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_peru_02_stable_000512_000256.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_peru_02_stable_000512_000256.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_peru_02_stable_000512_000256.png,quality_report/human_audit_contact_sheets/audit_0135_jrc_tmf_2020_2023_amazon_peru_02_stable_000512_000256.png,,,,,,,reviewer1,,
audit_0136,jrc_tmf_2020_2023_amazon_brazil_01_003840_001536,train,positive,jrc_tmf_2020_2023_amazon_brazil_01,amazon_brazil_01,1536,3840,0.9055938721,0.0120136818,713,59349,valid_0.85_0.95,change_0.005_0.02,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_01_003840_001536.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_01_003840_001536.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_01_003840_001536.png,quality_report/human_audit_contact_sheets/audit_0136_jrc_tmf_2020_2023_amazon_brazil_01_003840_001536.png,,,,,,,reviewer1,,
audit_0137,jrc_tmf_2020_2023_congo_cameroon_01_003328_006144,train,positive,jrc_tmf_2020_2023_congo_cameroon_01,congo_cameroon_01,6144,3328,0.9998931885,0.0033115109,217,65529,valid_0.99_1.00,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_congo_cameroon_01_003328_006144.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_congo_cameroon_01_003328_006144.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_congo_cameroon_01_003328_006144.png,quality_report/human_audit_contact_sheets/audit_0137_jrc_tmf_2020_2023_congo_cameroon_01_003328_006144.png,,,,,,,reviewer1,,
audit_0138,jrc_tmf_2020_2023_se_asia_papua_01_stable_004608_001536,train,positive,jrc_tmf_2020_2023_se_asia_papua_01_stable,se_asia_papua_01_stable,1536,4608,0.9524230957,0.0124963953,780,62418,valid_0.95_0.99,change_0.005_0.02,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_papua_01_stable_004608_001536.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_papua_01_stable_004608_001536.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_papua_01_stable_004608_001536.png,quality_report/human_audit_contact_sheets/audit_0138_jrc_tmf_2020_2023_se_asia_papua_01_stable_004608_001536.png,,,,,,,reviewer1,,
audit_0139,jrc_tmf_2020_2023_amazon_peru_01_004096_001792,train,positive,jrc_tmf_2020_2023_amazon_peru_01,amazon_peru_01,1792,4096,0.9843444824,0.0045884359,296,64510,valid_0.95_0.99,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_peru_01_004096_001792.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_peru_01_004096_001792.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_peru_01_004096_001792.png,quality_report/human_audit_contact_sheets/audit_0139_jrc_tmf_2020_2023_amazon_peru_01_004096_001792.png,,,,,,,reviewer1,,
audit_0140,jrc_tmf_2020_2023_congo_cameroon_01_004352_003840,train,positive,jrc_tmf_2020_2023_congo_cameroon_01,congo_cameroon_01,3840,4352,0.9832763672,0.0100093110,645,64440,valid_0.95_0.99,change_0.005_0.02,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_congo_cameroon_01_004352_003840.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_congo_cameroon_01_004352_003840.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_congo_cameroon_01_004352_003840.png,quality_report/human_audit_contact_sheets/audit_0140_jrc_tmf_2020_2023_congo_cameroon_01_004352_003840.png,,,,,,,reviewer1,,
audit_0141,jrc_tmf_2020_2023_amazon_colombia_01_001024_003840,train,positive,jrc_tmf_2020_2023_amazon_colombia_01,amazon_colombia_01,3840,1024,0.9669189453,0.0044975382,285,63368,valid_0.95_0.99,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_colombia_01_001024_003840.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_colombia_01_001024_003840.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_colombia_01_001024_003840.png,quality_report/human_audit_contact_sheets/audit_0141_jrc_tmf_2020_2023_amazon_colombia_01_001024_003840.png,,,,,,,reviewer1,,
audit_0142,jrc_tmf_2020_2023_se_asia_borneo_02_stable_001280_002816,train,positive,jrc_tmf_2020_2023_se_asia_borneo_02_stable,se_asia_borneo_02_stable,2816,1280,0.9965362549,0.0461498415,3014,65309,valid_0.99_1.00,change_0.02_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_borneo_02_stable_001280_002816.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_borneo_02_stable_001280_002816.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_borneo_02_stable_001280_002816.png,quality_report/human_audit_contact_sheets/audit_0142_jrc_tmf_2020_2023_se_asia_borneo_02_stable_001280_002816.png,,,,,,,reviewer1,,
audit_0143,jrc_tmf_2020_2023_amazon_brazil_02_stable_003840_000000,train,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,amazon_brazil_02_stable,0,3840,0.9971923828,0.0475119354,3105,65352,valid_0.99_1.00,change_0.02_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_02_stable_003840_000000.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_02_stable_003840_000000.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_02_stable_003840_000000.png,quality_report/human_audit_contact_sheets/audit_0143_jrc_tmf_2020_2023_amazon_brazil_02_stable_003840_000000.png,,,,,,,reviewer1,,
audit_0144,jrc_tmf_2020_2023_congo_drc_01_002816_001280,train,positive,jrc_tmf_2020_2023_congo_drc_01,congo_drc_01,1280,2816,0.8925476074,0.0282080213,1650,58494,valid_0.85_0.95,change_0.02_0.05,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_congo_drc_01_002816_001280.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_congo_drc_01_002816_001280.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_congo_drc_01_002816_001280.png,quality_report/human_audit_contact_sheets/audit_0144_jrc_tmf_2020_2023_congo_drc_01_002816_001280.png,,,,,,,reviewer1,,
audit_0145,jrc_tmf_2020_2023_congo_drc_02_stable_006400_001280,train,positive,jrc_tmf_2020_2023_congo_drc_02_stable,congo_drc_02_stable,1280,6400,0.9659881592,0.0085140664,539,63307,valid_0.95_0.99,change_0.005_0.02,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_congo_drc_02_stable_006400_001280.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_congo_drc_02_stable_006400_001280.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_congo_drc_02_stable_006400_001280.png,quality_report/human_audit_contact_sheets/audit_0145_jrc_tmf_2020_2023_congo_drc_02_stable_006400_001280.png,,,,,,,reviewer1,,
audit_0146,jrc_tmf_2020_2023_se_asia_borneo_01_005120_003840,train,positive,jrc_tmf_2020_2023_se_asia_borneo_01,se_asia_borneo_01,3840,5120,0.9691162109,0.0178234035,1132,63512,valid_0.95_0.99,change_0.005_0.02,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_borneo_01_005120_003840.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_borneo_01_005120_003840.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_borneo_01_005120_003840.png,quality_report/human_audit_contact_sheets/audit_0146_jrc_tmf_2020_2023_se_asia_borneo_01_005120_003840.png,,,,,,,reviewer1,,
audit_0147,jrc_tmf_2020_2023_se_asia_papua_01_stable_004864_001792,train,positive,jrc_tmf_2020_2023_se_asia_papua_01_stable,se_asia_papua_01_stable,1792,4864,0.8324890137,0.0067817735,370,54558,valid_0.80_0.85,change_0.005_0.02,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_papua_01_stable_004864_001792.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_papua_01_stable_004864_001792.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_papua_01_stable_004864_001792.png,quality_report/human_audit_contact_sheets/audit_0147_jrc_tmf_2020_2023_se_asia_papua_01_stable_004864_001792.png,,,,,,,reviewer1,,
audit_0148,jrc_tmf_2020_2023_amazon_colombia_01_005888_003328,val,negative,jrc_tmf_2020_2023_amazon_colombia_01,amazon_colombia_01,3328,5888,0.9806060791,0.0000000000,0,64265,valid_0.95_0.99,change_0,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_colombia_01_005888_003328.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_colombia_01_005888_003328.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_colombia_01_005888_003328.png,quality_report/human_audit_contact_sheets/audit_0148_jrc_tmf_2020_2023_amazon_colombia_01_005888_003328.png,,,,,,,reviewer1,,
audit_0149,jrc_tmf_2020_2023_amazon_colombia_02_stable_002304_001792,val,negative,jrc_tmf_2020_2023_amazon_colombia_02_stable,amazon_colombia_02_stable,1792,2304,1.0000000000,0.0000000000,0,65536,valid_0.99_1.00,change_0,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_colombia_02_stable_002304_001792.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_colombia_02_stable_002304_001792.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_colombia_02_stable_002304_001792.png,quality_report/human_audit_contact_sheets/audit_0149_jrc_tmf_2020_2023_amazon_colombia_02_stable_002304_001792.png,,,,,,,reviewer1,,
audit_0150,jrc_tmf_2020_2023_amazon_peru_02_stable_004352_003584,val,negative,jrc_tmf_2020_2023_amazon_peru_02_stable,amazon_peru_02_stable,3584,4352,1.0000000000,0.0000000000,0,65536,valid_0.99_1.00,change_0,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_peru_02_stable_004352_003584.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_peru_02_stable_004352_003584.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_peru_02_stable_004352_003584.png,quality_report/human_audit_contact_sheets/audit_0150_jrc_tmf_2020_2023_amazon_peru_02_stable_004352_003584.png,,,,,,,reviewer1,,
audit_0151,jrc_tmf_2020_2023_amazon_peru_01_000768_006656,val,negative,jrc_tmf_2020_2023_amazon_peru_01,amazon_peru_01,6656,768,1.0000000000,0.0000000000,0,65536,valid_0.99_1.00,change_0,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_peru_01_000768_006656.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_peru_01_000768_006656.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_peru_01_000768_006656.png,quality_report/human_audit_contact_sheets/audit_0151_jrc_tmf_2020_2023_amazon_peru_01_000768_006656.png,,,,,,,reviewer1,,
audit_0152,jrc_tmf_2020_2023_amazon_peru_02_stable_004096_003584,val,negative,jrc_tmf_2020_2023_amazon_peru_02_stable,amazon_peru_02_stable,3584,4096,1.0000000000,0.0000000000,0,65536,valid_0.99_1.00,change_0,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_peru_02_stable_004096_003584.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_peru_02_stable_004096_003584.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_peru_02_stable_004096_003584.png,quality_report/human_audit_contact_sheets/audit_0152_jrc_tmf_2020_2023_amazon_peru_02_stable_004096_003584.png,,,,,,,reviewer1,,
audit_0153,jrc_tmf_2020_2023_congo_gabon_02_stable_005632_001280,val,negative,jrc_tmf_2020_2023_congo_gabon_02_stable,congo_gabon_02_stable,1280,5632,1.0000000000,0.0000000000,0,65536,valid_0.99_1.00,change_0,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_congo_gabon_02_stable_005632_001280.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_congo_gabon_02_stable_005632_001280.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_congo_gabon_02_stable_005632_001280.png,quality_report/human_audit_contact_sheets/audit_0153_jrc_tmf_2020_2023_congo_gabon_02_stable_005632_001280.png,,,,,,,reviewer1,,
audit_0154,jrc_tmf_2020_2023_amazon_colombia_01_006912_001536,val,negative,jrc_tmf_2020_2023_amazon_colombia_01,amazon_colombia_01,1536,6912,0.9999847412,0.0000000000,0,65535,valid_0.99_1.00,change_0,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_colombia_01_006912_001536.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_colombia_01_006912_001536.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_colombia_01_006912_001536.png,quality_report/human_audit_contact_sheets/audit_0154_jrc_tmf_2020_2023_amazon_colombia_01_006912_001536.png,,,,,,,reviewer1,,
audit_0155,jrc_tmf_2020_2023_amazon_peru_02_stable_004096_003328,val,negative,jrc_tmf_2020_2023_amazon_peru_02_stable,amazon_peru_02_stable,3328,4096,0.9999542236,0.0000000000,0,65533,valid_0.99_1.00,change_0,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_peru_02_stable_004096_003328.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_peru_02_stable_004096_003328.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_peru_02_stable_004096_003328.png,quality_report/human_audit_contact_sheets/audit_0155_jrc_tmf_2020_2023_amazon_peru_02_stable_004096_003328.png,,,,,,,reviewer1,,
audit_0156,jrc_tmf_2020_2023_se_asia_papua_01_stable_001792_005376,val,positive,jrc_tmf_2020_2023_se_asia_papua_01_stable,se_asia_papua_01_stable,5376,1792,1.0000000000,0.0021209717,139,65536,valid_0.99_1.00,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_papua_01_stable_001792_005376.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_papua_01_stable_001792_005376.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_papua_01_stable_001792_005376.png,quality_report/human_audit_contact_sheets/audit_0156_jrc_tmf_2020_2023_se_asia_papua_01_stable_001792_005376.png,,,,,,,reviewer1,,
audit_0157,jrc_tmf_2020_2023_amazon_colombia_02_stable_000000_000512,val,positive,jrc_tmf_2020_2023_amazon_colombia_02_stable,amazon_colombia_02_stable,512,0,0.9446105957,0.0024714890,153,61906,valid_0.85_0.95,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_colombia_02_stable_000000_000512.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_colombia_02_stable_000000_000512.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_colombia_02_stable_000000_000512.png,quality_report/human_audit_contact_sheets/audit_0157_jrc_tmf_2020_2023_amazon_colombia_02_stable_000000_000512.png,,,,,,,reviewer1,,
audit_0158,jrc_tmf_2020_2023_amazon_brazil_01_003072_002816,val,positive,jrc_tmf_2020_2023_amazon_brazil_01,amazon_brazil_01,2816,3072,0.8625488281,0.0099242853,561,56528,valid_0.85_0.95,change_0.005_0.02,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_01_003072_002816.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_01_003072_002816.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_01_003072_002816.png,quality_report/human_audit_contact_sheets/audit_0158_jrc_tmf_2020_2023_amazon_brazil_01_003072_002816.png,,,,,,,reviewer1,,
audit_0159,jrc_tmf_2020_2023_se_asia_borneo_02_stable_006912_001536,val,positive,jrc_tmf_2020_2023_se_asia_borneo_02_stable,se_asia_borneo_02_stable,1536,6912,0.9995880127,0.0084873834,556,65509,valid_0.99_1.00,change_0.005_0.02,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_borneo_02_stable_006912_001536.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_borneo_02_stable_006912_001536.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_borneo_02_stable_006912_001536.png,quality_report/human_audit_contact_sheets/audit_0159_jrc_tmf_2020_2023_se_asia_borneo_02_stable_006912_001536.png,,,,,,,reviewer1,,
audit_0160,jrc_tmf_2020_2023_se_asia_papua_01_stable_003840_001280,val,positive,jrc_tmf_2020_2023_se_asia_papua_01_stable,se_asia_papua_01_stable,1280,3840,0.8009338379,0.0083444466,438,52490,valid_0.80_0.85,change_0.005_0.02,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_papua_01_stable_003840_001280.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_papua_01_stable_003840_001280.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_papua_01_stable_003840_001280.png,quality_report/human_audit_contact_sheets/audit_0160_jrc_tmf_2020_2023_se_asia_papua_01_stable_003840_001280.png,,,,,,,reviewer1,,
