sample_id,sample_type,source,tif_path,x,y,valid_ratio,change_ratio,change_pixels,valid_pixels
jrc_tmf_2020_2023_congo_drc_02_stable_005376_005376,positive,jrc_tmf_2020_2023_congo_drc_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_drc_02_stable.tif,5376,5376,0.9796905517578125,0.0058095163928042984,373,64205
jrc_tmf_2020_2023_congo_cameroon_01_005888_006144,positive,jrc_tmf_2020_2023_congo_cameroon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_cameroon_01.tif,6144,5888,0.9998321533203125,0.0025333842045020985,166,65525
jrc_tmf_2020_2023_amazon_guyana_01_stable_000000_003072,positive,jrc_tmf_2020_2023_amazon_guyana_01_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_guyana_01_stable.tif,3072,0,0.99908447265625,0.003314191459466064,217,65476
jrc_tmf_2020_2023_se_asia_borneo_02_stable_001536_005376,positive,jrc_tmf_2020_2023_se_asia_borneo_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_borneo_02_stable.tif,5376,1536,0.98919677734375,0.010751527117912014,697,64828
jrc_tmf_2020_2023_congo_gabon_02_stable_005632_002560,positive,jrc_tmf_2020_2023_congo_gabon_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_gabon_02_stable.tif,2560,5632,0.986236572265625,0.019107590432280223,1235,64634
jrc_tmf_2020_2023_se_asia_borneo_02_stable_001792_004096,positive,jrc_tmf_2020_2023_se_asia_borneo_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_borneo_02_stable.tif,4096,1792,0.9959869384765625,0.0038453878326413678,251,65273
jrc_tmf_2020_2023_amazon_colombia_02_stable_000000_003328,negative,jrc_tmf_2020_2023_amazon_colombia_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_colombia_02_stable.tif,3328,0,1.0,0.0,0,65536
jrc_tmf_2020_2023_amazon_bolivia_01_000256_000000,positive,jrc_tmf_2020_2023_amazon_bolivia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_bolivia_01.tif,0,256,0.80792236328125,0.03473219007327944,1839,52948
jrc_tmf_2020_2023_congo_cameroon_01_000256_000512,positive,jrc_tmf_2020_2023_congo_cameroon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_cameroon_01.tif,512,256,0.9745635986328125,0.013856487497847157,885,63869
jrc_tmf_2020_2023_amazon_peru_01_000512_005888,positive,jrc_tmf_2020_2023_amazon_peru_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_peru_01.tif,5888,512,0.9785919189453125,0.0054418162256560584,349,64133
jrc_tmf_2020_2023_congo_cameroon_01_006656_001536,positive,jrc_tmf_2020_2023_congo_cameroon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_cameroon_01.tif,1536,6656,0.9962158203125,0.003369685087611812,220,65288
jrc_tmf_2020_2023_amazon_brazil_01_006912_002048,positive,jrc_tmf_2020_2023_amazon_brazil_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_brazil_01.tif,2048,6912,0.8632049560546875,0.003924272153576921,222,56571
jrc_tmf_2020_2023_se_asia_papua_01_stable_006144_006656,positive,jrc_tmf_2020_2023_se_asia_papua_01_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_papua_01_stable.tif,6656,6144,0.9973602294921875,0.0038400930189862767,251,65363
jrc_tmf_2020_2023_congo_cameroon_01_006400_005888,positive,jrc_tmf_2020_2023_congo_cameroon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_cameroon_01.tif,5888,6400,0.999237060546875,0.002382188559386739,156,65486
jrc_tmf_2020_2023_congo_cameroon_01_006656_000768,negative,jrc_tmf_2020_2023_congo_cameroon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_cameroon_01.tif,768,6656,0.9999237060546875,0.0,0,65531
jrc_tmf_2020_2023_congo_roc_01_stable_002048_000256,positive,jrc_tmf_2020_2023_congo_roc_01_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_roc_01_stable.tif,256,2048,0.9701690673828125,0.002186187697582611,139,63581
jrc_tmf_2020_2023_amazon_peru_02_stable_004096_001536,negative,jrc_tmf_2020_2023_amazon_peru_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_peru_02_stable.tif,1536,4096,1.0,0.0,0,65536
jrc_tmf_2020_2023_amazon_guyana_01_stable_006144_006400,positive,jrc_tmf_2020_2023_amazon_guyana_01_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_guyana_01_stable.tif,6400,6144,0.97967529296875,0.002538782630365709,163,64204
jrc_tmf_2020_2023_amazon_bolivia_01_001536_004096,positive,jrc_tmf_2020_2023_amazon_bolivia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_bolivia_01.tif,4096,1536,0.9664459228515625,0.0033629631968675497,213,63337
jrc_tmf_2020_2023_congo_roc_01_stable_004352_006400,negative,jrc_tmf_2020_2023_congo_roc_01_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_roc_01_stable.tif,6400,4352,1.0,0.0,0,65536
jrc_tmf_2020_2023_amazon_colombia_01_006912_001536,negative,jrc_tmf_2020_2023_amazon_colombia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_colombia_01.tif,1536,6912,0.9999847412109375,0.0,0,65535
jrc_tmf_2020_2023_amazon_brazil_01_002304_006400,positive,jrc_tmf_2020_2023_amazon_brazil_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_brazil_01.tif,6400,2304,0.9408721923828125,0.0794829795170367,4901,61661
jrc_tmf_2020_2023_se_asia_sumatra_02_stable_002560_003840,positive,jrc_tmf_2020_2023_se_asia_sumatra_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_sumatra_02_stable.tif,3840,2560,0.8539886474609375,0.01102435363696464,617,55967
jrc_tmf_2020_2023_se_asia_borneo_02_stable_004864_000512,negative,jrc_tmf_2020_2023_se_asia_borneo_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_borneo_02_stable.tif,512,4864,1.0,0.0,0,65536
jrc_tmf_2020_2023_congo_gabon_02_stable_003328_000768,negative,jrc_tmf_2020_2023_congo_gabon_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_gabon_02_stable.tif,768,3328,1.0,0.0,0,65536
jrc_tmf_2020_2023_congo_drc_01_006656_003072,positive,jrc_tmf_2020_2023_congo_drc_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_drc_01.tif,3072,6656,0.8090362548828125,0.03615548556232436,1917,53021
jrc_tmf_2020_2023_amazon_brazil_01_001024_005632,positive,jrc_tmf_2020_2023_amazon_brazil_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_brazil_01.tif,5632,1024,0.8282470703125,0.02406042741341194,1306,54280
jrc_tmf_2020_2023_se_asia_borneo_01_004352_005632,positive,jrc_tmf_2020_2023_se_asia_borneo_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_borneo_01.tif,5632,4352,0.8237457275390625,0.014652218208761694,791,53985
jrc_tmf_2020_2023_amazon_guyana_01_stable_000512_006400,positive,jrc_tmf_2020_2023_amazon_guyana_01_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_guyana_01_stable.tif,6400,512,0.968658447265625,0.0029929743864402507,190,63482
jrc_tmf_2020_2023_amazon_brazil_01_002304_005888,positive,jrc_tmf_2020_2023_amazon_brazil_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_brazil_01.tif,5888,2304,0.9964599609375,0.002036628690432439,133,65304
jrc_tmf_2020_2023_congo_gabon_01_001792_001280,negative,jrc_tmf_2020_2023_congo_gabon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_gabon_01.tif,1280,1792,0.9999847412109375,0.0,0,65535
jrc_tmf_2020_2023_amazon_brazil_01_000000_005888,positive,jrc_tmf_2020_2023_amazon_brazil_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_brazil_01.tif,5888,0,0.94482421875,0.004053617571059431,251,61920
jrc_tmf_2020_2023_amazon_peru_01_006400_004096,negative,jrc_tmf_2020_2023_amazon_peru_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_peru_01.tif,4096,6400,0.9996185302734375,0.0,0,65511
jrc_tmf_2020_2023_congo_gabon_02_stable_001280_002304,positive,jrc_tmf_2020_2023_congo_gabon_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_gabon_02_stable.tif,2304,1280,0.9116668701171875,0.01051098799939746,628,59747
jrc_tmf_2020_2023_se_asia_papua_01_stable_006912_002304,positive,jrc_tmf_2020_2023_se_asia_papua_01_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_papua_01_stable.tif,2304,6912,0.9886322021484375,0.008828386658640861,572,64791
jrc_tmf_2020_2023_se_asia_sumatra_02_stable_003072_003584,positive,jrc_tmf_2020_2023_se_asia_sumatra_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_sumatra_02_stable.tif,3584,3072,0.9992828369140625,0.019514727664187877,1278,65489
jrc_tmf_2020_2023_congo_gabon_01_003584_001280,positive,jrc_tmf_2020_2023_congo_gabon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_gabon_01.tif,1280,3584,0.9292449951171875,0.023957700454851474,1459,60899
jrc_tmf_2020_2023_congo_gabon_01_000256_002816,negative,jrc_tmf_2020_2023_congo_gabon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_gabon_01.tif,2816,256,1.0,0.0,0,65536
jrc_tmf_2020_2023_amazon_colombia_01_005888_006144,positive,jrc_tmf_2020_2023_amazon_colombia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_colombia_01.tif,6144,5888,0.9364776611328125,0.0022974272074039073,141,61373
jrc_tmf_2020_2023_congo_drc_02_stable_005376_001280,positive,jrc_tmf_2020_2023_congo_drc_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_drc_02_stable.tif,1280,5376,0.98297119140625,0.014420987271033841,929,64420
jrc_tmf_2020_2023_se_asia_sumatra_02_stable_002048_002816,positive,jrc_tmf_2020_2023_se_asia_sumatra_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_sumatra_02_stable.tif,2816,2048,0.892669677734375,0.003657994598475266,214,58502
jrc_tmf_2020_2023_congo_drc_02_stable_002560_003840,positive,jrc_tmf_2020_2023_congo_drc_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_drc_02_stable.tif,3840,2560,0.9405517578125,0.003390655418559377,209,61640
jrc_tmf_2020_2023_amazon_brazil_01_000768_005376,positive,jrc_tmf_2020_2023_amazon_brazil_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_brazil_01.tif,5376,768,0.8251495361328125,0.005677090075263051,307,54077
jrc_tmf_2020_2023_se_asia_borneo_01_006656_005632,positive,jrc_tmf_2020_2023_se_asia_borneo_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_borneo_01.tif,5632,6656,0.9908294677734375,0.021452221452221452,1393,64935
jrc_tmf_2020_2023_se_asia_borneo_01_000000_005376,negative,jrc_tmf_2020_2023_se_asia_borneo_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_borneo_01.tif,5376,0,0.9998321533203125,0.0,0,65525
jrc_tmf_2020_2023_congo_cameroon_01_003840_003584,positive,jrc_tmf_2020_2023_congo_cameroon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_cameroon_01.tif,3584,3840,0.9865570068359375,0.014492305312814167,937,64655
jrc_tmf_2020_2023_congo_cameroon_01_004352_001024,positive,jrc_tmf_2020_2023_congo_cameroon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_cameroon_01.tif,1024,4352,0.9887542724609375,0.008163706230034415,529,64799
jrc_tmf_2020_2023_se_asia_sumatra_01_004864_000000,positive,jrc_tmf_2020_2023_se_asia_sumatra_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_sumatra_01.tif,0,4864,0.891510009765625,0.03325574230650738,1943,58426
jrc_tmf_2020_2023_amazon_brazil_02_stable_004352_006144,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_brazil_02_stable.tif,6144,4352,0.9266357421875,0.349805690949809,21243,60728
jrc_tmf_2020_2023_amazon_colombia_01_002560_005888,positive,jrc_tmf_2020_2023_amazon_colombia_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_colombia_01.tif,5888,2560,0.955841064453125,0.003192746080904186,200,62642
jrc_tmf_2020_2023_amazon_colombia_02_stable_005376_002560,negative,jrc_tmf_2020_2023_amazon_colombia_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_colombia_02_stable.tif,2560,5376,1.0,0.0,0,65536
jrc_tmf_2020_2023_congo_drc_02_stable_001792_000512,positive,jrc_tmf_2020_2023_congo_drc_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_drc_02_stable.tif,512,1792,0.988037109375,0.018223375339757847,1180,64752
jrc_tmf_2020_2023_congo_roc_01_stable_005888_005632,positive,jrc_tmf_2020_2023_congo_roc_01_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_roc_01_stable.tif,5632,5888,0.8878021240234375,0.031057181650997714,1807,58183
jrc_tmf_2020_2023_se_asia_borneo_02_stable_005120_002560,negative,jrc_tmf_2020_2023_se_asia_borneo_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_borneo_02_stable.tif,2560,5120,0.9998931884765625,0.0,0,65529
jrc_tmf_2020_2023_se_asia_borneo_02_stable_006656_001024,negative,jrc_tmf_2020_2023_se_asia_borneo_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_borneo_02_stable.tif,1024,6656,1.0,0.0,0,65536
jrc_tmf_2020_2023_amazon_brazil_02_stable_005120_006912,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_brazil_02_stable.tif,6912,5120,0.933197021484375,0.048693547859642236,2978,61158
jrc_tmf_2020_2023_congo_roc_01_stable_000512_004608,negative,jrc_tmf_2020_2023_congo_roc_01_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_roc_01_stable.tif,4608,512,1.0,0.0,0,65536
jrc_tmf_2020_2023_amazon_peru_01_002048_003072,positive,jrc_tmf_2020_2023_amazon_peru_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_peru_01.tif,3072,2048,0.994232177734375,0.003852174713772676,251,65158
jrc_tmf_2020_2023_se_asia_borneo_02_stable_002560_001024,negative,jrc_tmf_2020_2023_se_asia_borneo_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_borneo_02_stable.tif,1024,2560,0.9896087646484375,0.0,0,64855
jrc_tmf_2020_2023_congo_cameroon_01_005120_003840,positive,jrc_tmf_2020_2023_congo_cameroon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_cameroon_01.tif,3840,5120,0.998046875,0.0023238747553816046,152,65408
jrc_tmf_2020_2023_amazon_peru_02_stable_007168_006656,positive,jrc_tmf_2020_2023_amazon_peru_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_peru_02_stable.tif,6656,7168,0.92401123046875,0.016117312900455778,976,60556
jrc_tmf_2020_2023_congo_cameroon_01_005632_006144,positive,jrc_tmf_2020_2023_congo_cameroon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_cameroon_01.tif,6144,5632,0.999786376953125,0.003617105704954061,237,65522
jrc_tmf_2020_2023_congo_drc_01_004096_006144,negative,jrc_tmf_2020_2023_congo_drc_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_drc_01.tif,6144,4096,1.0,0.0,0,65536
jrc_tmf_2020_2023_congo_drc_01_001536_003840,positive,jrc_tmf_2020_2023_congo_drc_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_drc_01.tif,3840,1536,0.988250732421875,0.00877003365963623,568,64766
jrc_tmf_2020_2023_congo_gabon_02_stable_005632_003072,positive,jrc_tmf_2020_2023_congo_gabon_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_gabon_02_stable.tif,3072,5632,0.9853515625,0.009740460852329038,629,64576
jrc_tmf_2020_2023_se_asia_papua_01_stable_000768_001536,positive,jrc_tmf_2020_2023_se_asia_papua_01_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_papua_01_stable.tif,1536,768,0.9901275634765625,0.004993142135030591,324,64889
jrc_tmf_2020_2023_amazon_brazil_01_003328_006656,positive,jrc_tmf_2020_2023_amazon_brazil_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_brazil_01.tif,6656,3328,0.8074493408203125,0.01799043785550957,952,52917
jrc_tmf_2020_2023_congo_drc_02_stable_001280_003072,positive,jrc_tmf_2020_2023_congo_drc_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_drc_02_stable.tif,3072,1280,0.9785308837890625,0.021846590466091782,1401,64129
jrc_tmf_2020_2023_congo_cameroon_01_003840_006400,positive,jrc_tmf_2020_2023_congo_cameroon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_cameroon_01.tif,6400,3840,0.99407958984375,0.009440044207036287,615,65148
jrc_tmf_2020_2023_congo_drc_02_stable_005888_004608,positive,jrc_tmf_2020_2023_congo_drc_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_drc_02_stable.tif,4608,5888,0.9942169189453125,0.004865171815768068,317,65157
jrc_tmf_2020_2023_congo_gabon_02_stable_002304_006912,positive,jrc_tmf_2020_2023_congo_gabon_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_gabon_02_stable.tif,6912,2304,0.8614044189453125,0.02164632526172214,1222,56453
jrc_tmf_2020_2023_congo_gabon_02_stable_002304_000512,negative,jrc_tmf_2020_2023_congo_gabon_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_gabon_02_stable.tif,512,2304,0.999786376953125,0.0,0,65522
jrc_tmf_2020_2023_congo_gabon_02_stable_006912_004352,positive,jrc_tmf_2020_2023_congo_gabon_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_gabon_02_stable.tif,4352,6912,0.999664306640625,0.02086576914857893,1367,65514
jrc_tmf_2020_2023_amazon_colombia_02_stable_001536_004864,positive,jrc_tmf_2020_2023_amazon_colombia_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_colombia_02_stable.tif,4864,1536,1.0,0.002716064453125,178,65536
jrc_tmf_2020_2023_amazon_colombia_02_stable_003840_003840,negative,jrc_tmf_2020_2023_amazon_colombia_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_colombia_02_stable.tif,3840,3840,1.0,0.0,0,65536
jrc_tmf_2020_2023_congo_drc_01_004096_001280,positive,jrc_tmf_2020_2023_congo_drc_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_drc_01.tif,1280,4096,0.9680023193359375,0.012200696732294014,774,63439
jrc_tmf_2020_2023_congo_gabon_02_stable_005120_000256,negative,jrc_tmf_2020_2023_congo_gabon_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_gabon_02_stable.tif,256,5120,1.0,0.0,0,65536
jrc_tmf_2020_2023_amazon_peru_01_005120_000000,positive,jrc_tmf_2020_2023_amazon_peru_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_peru_01.tif,0,5120,0.83074951171875,0.014987877452060833,816,54444
jrc_tmf_2020_2023_se_asia_borneo_01_002048_001792,positive,jrc_tmf_2020_2023_se_asia_borneo_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_borneo_01.tif,1792,2048,0.9996490478515625,0.003648130905316502,239,65513
jrc_tmf_2020_2023_congo_cameroon_01_006400_006400,positive,jrc_tmf_2020_2023_congo_cameroon_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_cameroon_01.tif,6400,6400,0.9998626708984375,0.002304393608741435,151,65527
jrc_tmf_2020_2023_amazon_peru_01_006656_001536,positive,jrc_tmf_2020_2023_amazon_peru_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_amazon_peru_01.tif,1536,6656,0.9934844970703125,0.01657220967915342,1079,65109
jrc_tmf_2020_2023_se_asia_borneo_01_000768_004352,positive,jrc_tmf_2020_2023_se_asia_borneo_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_se_asia_borneo_01.tif,4352,768,0.99566650390625,0.003218292159627291,210,65252
jrc_tmf_2020_2023_congo_drc_02_stable_006400_006400,positive,jrc_tmf_2020_2023_congo_drc_02_stable,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_drc_02_stable.tif,6400,6400,0.8884735107421875,0.009411441427516444,548,58227
jrc_tmf_2020_2023_congo_drc_01_003328_001536,positive,jrc_tmf_2020_2023_congo_drc_01,/Users/zhoujinghe/Documents/Codex/2026-04-28/eagle-fno-v8-1-stability-release/TMF_exports/jrc_tmf_2020_2023_congo_drc_01.tif,1536,3328,0.9553070068359375,0.027600747520245338,1728,62607
